bb_length,bb_mult,bb_period,bb_std,breakout_lookback,buy_hold,direction,error,kc_length,kc_mult,level_tolerance,local_high_lookback,macd_fast,macd_signal,macd_slow,maxdd,min_relative_volume,min_touches,period,pf,profile_lookback,resistance_lookback,return_pct,risk_pct,sharpe,stop_loss_pct,strategy,symbol,take_profit_pct,trades,trading_days,trading_hours,volume_lookback,volume_multiplier,winrate
,,,,10,778.3554461727241,both,,,,,,,,,-39.94671128692253,,,FULL,1.000925220404223,,,-25.04886725916676,1.0,-0.33071061835777404,2.0,unusual_volume_breakout,BTCUSDT,4.0,1009.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,45.68880079286422
,,,,10,1360.72038503338,both,,,,,,,,,-27.514755531742875,,,FULL,1.0309737661889542,,,8.184903921066288,1.0,0.14858998487153968,2.0,unusual_volume_breakout,ETHUSDT,4.0,1184.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,44.08783783783784
,,,,10,2137.272025188617,both,,,,,,,,,-33.964363435355025,,,FULL,0.9411091603071615,,,-14.256628678127484,1.0,-0.2439971763577784,2.0,unusual_volume_breakout,SOLUSDT,4.0,1031.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,41.90106692531523
,,,,10,2327.773120983515,both,,,,,,,,,-35.700171297949154,,,FULL,0.9194447313202856,,,-18.81344351065284,1.0,-0.43348321325722844,2.0,unusual_volume_breakout,BNBUSDT,4.0,1171.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,42.44235695986337
,,,,10,18.238849630817487,both,,,,,,,,,-2.2283867951157554,,,2020-04-01,1.590006471893016,,,5.150585771797327,1.0,2.7844355891753754,2.0,unusual_volume_breakout,BTCUSDT,4.0,39.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,58.97435897435898
,,,,10,-2.8211462450592926,both,,,,,,,,,-3.068435345775422,,,2020-04-01,1.4275948973675356,,,4.89370674818744,1.0,1.9688078473913806,2.0,unusual_volume_breakout,ETHUSDT,4.0,37.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,54.054054054054056
,,,,10,0,both,No data available for SOLUSDT TimeFrame.H1,,,,,,,,nan,,,2020-04-01,nan,,,nan,1.0,nan,2.0,unusual_volume_breakout,SOLUSDT,4.0,0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,nan
,,,,10,-6.705025833724751,both,,,,,,,,,-4.394662328165344,,,2020-04-01,0.8259458968422012,,,-1.9734588333259306,1.0,-1.2875794204212585,2.0,unusual_volume_breakout,BNBUSDT,4.0,30.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,40.0
,,,,10,77.52886438049285,both,,,,,,,,,-11.801781958435564,,,2021-01-22,0.7437807169817003,,,-6.452147193379089,1.0,-1.87214176527769,2.0,unusual_volume_breakout,BTCUSDT,4.0,29.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,37.93103448275862
,,,,10,137.39313912333245,both,,,,,,,,,-3.997323001532771,,,2021-01-22,1.5489556764704289,,,7.620335754503395,1.0,2.1540060366885303,2.0,unusual_volume_breakout,ETHUSDT,4.0,32.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,56.25
,,,,10,795.5396618985696,both,,,,,,,,,-10.55595523158429,,,2021-01-22,0.9384060331682232,,,2.656405321638449,1.0,0.7132120018259004,2.0,unusual_volume_breakout,SOLUSDT,4.0,43.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,44.18604651162791
,,,,10,540.1362725450903,both,,,,,,,,,-4.944913857471899,,,2021-01-22,1.414606772585844,,,12.56695510180133,1.0,2.4277104657689845,2.0,unusual_volume_breakout,BNBUSDT,4.0,42.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,57.14285714285714
,,,,10,6.094945201320247,both,,,,,,,,,-2.951074980488,,,2021-06-22,1.772700534783209,,,7.522688329313576,1.0,2.000215784801635,2.0,unusual_volume_breakout,BTCUSDT,4.0,24.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,54.166666666666664
,,,,10,1.7184244541356906,both,,,,,,,,,-4.101170343904148,,,2021-06-22,0.9981738530422849,,,-0.2450692397706589,1.0,-0.1502437580161673,2.0,unusual_volume_breakout,ETHUSDT,4.0,34.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,44.11764705882353
,,,,10,13.813295528091963,both,,,,,,,,,-8.934044742463932,,,2021-06-22,0.5042335245049682,,,-7.602837708044724,1.0,-4.579919915406017,2.0,unusual_volume_breakout,SOLUSDT,4.0,27.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,29.629629629629626
,,,,10,-7.441681125891647,both,,,,,,,,,-7.440340927179168,,,2021-06-22,0.5185428199475669,,,-6.069576588930111,1.0,-4.5781509400421445,2.0,unusual_volume_breakout,BNBUSDT,4.0,30.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,33.33333333333333
,,,,10,29.94128787070961,both,,,,,,,,,-9.514133161397687,,,2021-09-21,0.9950113437155916,,,-1.0351109563469945,1.0,-0.28167722561694297,2.0,unusual_volume_breakout,BTCUSDT,4.0,32.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,43.75
,,,,10,39.27154728533604,both,,,,,,,,,-3.290824470273157,,,2021-09-21,0.8093409093532153,,,-1.7626292209713865,1.0,-1.087380473623956,2.0,unusual_volume_breakout,ETHUSDT,4.0,31.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,38.70967741935484
,,,,10,116.41677278189289,both,,,,,,,,,-3.690344882013308,,,2021-09-21,1.7690355992938538,,,9.750175448038267,1.0,2.5906824275623195,2.0,unusual_volume_breakout,SOLUSDT,4.0,27.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,59.25925925925925
,,,,10,21.382161842882457,both,,,,,,,,,-4.474615609198562,,,2021-09-21,0.674597055053185,,,-3.452521346880589,1.0,-2.438025605338473,2.0,unusual_volume_breakout,BNBUSDT,4.0,30.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,33.33333333333333
,,,,10,-11.154469996767924,both,,,,,,,,,-5.431424404964291,,,2022-01-24,1.3218760076735798,,,4.07685584980427,1.0,1.1016230995135663,2.0,unusual_volume_breakout,BTCUSDT,4.0,22.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,45.45454545454545
,,,,10,-28.821315362011045,both,,,,,,,,,-4.740932735512748,,,2022-01-24,0.6636910479130128,,,-3.1231337808998214,1.0,-2.448928577908043,2.0,unusual_volume_breakout,ETHUSDT,4.0,26.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,30.76923076923077
,,,,10,-49.94581027893446,both,,,,,,,,,-3.4618031880330635,,,2022-01-24,0.9387801190061935,,,-0.3019024363084318,1.0,-0.1498995118632911,2.0,unusual_volume_breakout,SOLUSDT,4.0,23.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,43.47826086956522
,,,,10,-25.39869157106286,both,,,,,,,,,-3.7602987984793224,,,2022-01-24,1.5510111831799802,,,2.7805330594824627,1.0,1.7649989584235024,2.0,unusual_volume_breakout,BNBUSDT,4.0,24.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,54.166666666666664
,,,,10,-19.487948982462715,both,,,,,,,,,-2.736687866151144,,,2022-06-18,1.0785265005981959,,,0.741036420293327,1.0,0.5149385104385339,2.0,unusual_volume_breakout,BTCUSDT,4.0,34.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,47.05882352941176
,,,,10,-6.606159797649163,both,,,,,,,,,-4.444807685842345,,,2022-06-18,1.1037325287783328,,,0.8269174158931565,1.0,0.4145107090993168,2.0,unusual_volume_breakout,ETHUSDT,4.0,31.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,45.16129032258064
,,,,10,-2.1915197713196632,both,,,,,,,,,-4.536715096592081,,,2022-06-18,1.037296776958812,,,0.6863455471005582,1.0,0.3682810091501448,2.0,unusual_volume_breakout,SOLUSDT,4.0,27.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,44.44444444444444
,,,,10,-7.295052365474891,both,,,,,,,,,-5.743553874481533,,,2022-06-18,0.6831180126251217,,,-3.2609894806448865,1.0,-2.3588456602992074,2.0,unusual_volume_breakout,BNBUSDT,4.0,31.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,35.483870967741936
,,,,10,-18.082774877269532,both,,,,,,,,,-2.460120895656237,,,2022-11-21,0.5989815523948747,,,-1.6303600141681671,1.0,-2.7647196996802696,2.0,unusual_volume_breakout,BTCUSDT,4.0,22.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,45.45454545454545
,,,,10,-20.789076272739337,both,,,,,,,,,-5.0196646813420065,,,2022-11-21,0.5169949095309964,,,-3.235531523226266,1.0,-3.541962651702645,2.0,unusual_volume_breakout,ETHUSDT,4.0,26.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,34.61538461538461
,,,,10,-59.65950920245399,both,,,,,,,,,-6.15633591533472,,,2022-11-21,0.8508473162673168,,,-0.38772385637881235,1.0,-0.18377786560319392,2.0,unusual_volume_breakout,SOLUSDT,4.0,22.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,40.909090909090914
,,,,10,-17.428452124755083,both,,,,,,,,,-4.821968510692553,,,2022-11-21,0.552527208828312,,,-3.2822327798533224,1.0,-2.6133990982280615,2.0,unusual_volume_breakout,BNBUSDT,4.0,27.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,33.33333333333333
,,,,10,1.6666993534553132,both,,,,,,,,,-7.2925895657810935,,,2024-08-05,0.8942906222078584,,,-1.9966573252187374,1.0,-0.664990866833755,2.0,unusual_volume_breakout,BTCUSDT,4.0,29.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,41.37931034482759
,,,,10,-26.839599609374996,both,,,,,,,,,-2.7530595915714717,,,2024-08-05,0.644576739712278,,,-1.9386352660697592,1.0,-2.3726175826471705,2.0,unusual_volume_breakout,ETHUSDT,4.0,22.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,31.818181818181817
,,,,10,-9.671192758253461,both,,,,,,,,,-4.434524903803883,,,2024-08-05,0.7416525919270927,,,-3.0223532633075374,1.0,-2.1679034263225714,2.0,unusual_volume_breakout,SOLUSDT,4.0,29.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,34.48275862068966
,,,,10,2.236858910033022,both,,,,,,,,,-2.119042688450501,,,2024-08-05,1.1669165770704915,,,0.8030052122326887,1.0,0.7941189516062854,2.0,unusual_volume_breakout,BNBUSDT,4.0,26.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,42.30769230769231
,,,,10,32.402115535406075,both,,,,,,,,,-11.81036177654342,,,2025-04-07,0.6933112710484589,,,-5.781936294673738,1.0,-1.9218861025292664,2.0,unusual_volume_breakout,BTCUSDT,4.0,23.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,43.47826086956522
,,,,10,35.996275703171435,both,,,,,,,,,-3.433193857462147,,,2025-04-07,0.9686865895866401,,,-0.2833706765861134,1.0,-0.15435828452456757,2.0,unusual_volume_breakout,ETHUSDT,4.0,33.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,45.45454545454545
,,,,10,36.99177438307873,both,,,,,,,,,-3.2555266417749973,,,2025-04-07,0.8978578686638495,,,-1.099876764430388,1.0,-0.6842478852090892,2.0,unusual_volume_breakout,SOLUSDT,4.0,33.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,42.42424242424242
,,,,10,11.091410559495657,both,,,,,,,,,-4.006414880656095,,,2025-04-07,0.43800855482286394,,,-3.469090743633395,1.0,-5.602434288526531,2.0,unusual_volume_breakout,BNBUSDT,4.0,29.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,31.03448275862069
,,,,10,-28.68010926031923,both,,,,,,,,,-9.255313224732975,,,2026-02-05,0.9240633373958175,,,-2.315448061323841,1.0,-0.7376241628686463,2.0,unusual_volume_breakout,BTCUSDT,4.0,23.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,43.47826086956522
,,,,10,-37.35643400843755,both,,,,,,,,,-4.1185650098352955,,,2026-02-05,0.9778919737330984,,,-0.10333894315091312,1.0,-0.07795658571788801,2.0,unusual_volume_breakout,ETHUSDT,4.0,27.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,48.148148148148145
,,,,10,-40.22878279334201,both,,,,,,,,,-3.082148267431517,,,2026-02-05,0.9179002140539548,,,-0.3919909346026834,1.0,-0.3091113098889224,2.0,unusual_volume_breakout,SOLUSDT,4.0,21.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,47.61904761904761
,,,,10,-33.07983983175963,both,,,,,,,,,-2.0595367691729205,,,2026-02-05,1.103756796034463,,,0.4682311875783053,1.0,0.5755662229516826,2.0,unusual_volume_breakout,BNBUSDT,4.0,26.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,46.15384615384615
,,,,20,778.3554461727241,both,,,,,,,,,-36.613985290270875,,,FULL,1.0062076091365122,,,-23.332966457467716,1.0,-0.3182808996247127,2.0,unusual_volume_breakout,BTCUSDT,4.0,832.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,46.394230769230774
,,,,20,1360.72038503338,both,,,,,,,,,-24.861293809140005,,,FULL,1.0265222580976208,,,5.281088505985244,1.0,0.10621363335080126,2.0,unusual_volume_breakout,ETHUSDT,4.0,1007.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,44.389275074478654
,,,,20,2137.272025188617,both,,,,,,,,,-30.227147406319165,,,FULL,0.9470777158046643,,,-9.373838324118188,1.0,-0.16300096681687118,2.0,unusual_volume_breakout,SOLUSDT,4.0,871.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,41.7910447761194
,,,,20,2327.773120983515,both,,,,,,,,,-36.06210631420973,,,FULL,0.9191615746740908,,,-17.23701147529103,1.0,-0.4192526984950677,2.0,unusual_volume_breakout,BNBUSDT,4.0,999.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,42.54254254254254
,,,,20,18.238849630817487,both,,,,,,,,,-2.2671461584472308,,,2020-04-01,1.4236983998313908,,,3.33210470415045,1.0,1.9037077261598627,2.0,unusual_volume_breakout,BTCUSDT,4.0,35.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,57.14285714285714
,,,,20,-2.8211462450592926,both,,,,,,,,,-2.1768830032995345,,,2020-04-01,1.3868271045584986,,,3.792019302625762,1.0,1.779922638723727,2.0,unusual_volume_breakout,ETHUSDT,4.0,31.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,51.61290322580645
,,,,20,0,both,No data available for SOLUSDT TimeFrame.H1,,,,,,,,nan,,,2020-04-01,nan,,,nan,1.0,nan,2.0,unusual_volume_breakout,SOLUSDT,4.0,0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,nan
,,,,20,-6.705025833724751,both,,,,,,,,,-3.1671625040116114,,,2020-04-01,1.062540822231798,,,0.5734683038410294,1.0,0.3581573279737904,2.0,unusual_volume_breakout,BNBUSDT,4.0,27.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,44.44444444444444
,,,,20,77.52886438049285,both,,,,,,,,,-12.062528049827437,,,2021-01-22,0.6949843521615774,,,-8.04552581732013,1.0,-2.51486298258801,2.0,unusual_volume_breakout,BTCUSDT,4.0,28.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,35.714285714285715
,,,,20,137.39313912333245,both,,,,,,,,,-4.364024331770366,,,2021-01-22,1.5977085938926705,,,6.778378926249133,1.0,2.0372246565127723,2.0,unusual_volume_breakout,ETHUSDT,4.0,30.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,56.666666666666664
,,,,20,795.5396618985696,both,,,,,,,,,-7.028041895475912,,,2021-01-22,1.250797461790705,,,10.291978731231152,1.0,2.2260864266372966,2.0,unusual_volume_breakout,SOLUSDT,4.0,36.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,52.77777777777778
,,,,20,540.1362725450903,both,,,,,,,,,-3.959997743174304,,,2021-01-22,1.467178873727259,,,11.77407354313595,1.0,2.366676173970244,2.0,unusual_volume_breakout,BNBUSDT,4.0,39.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,56.41025641025641
,,,,20,6.094945201320247,both,,,,,,,,,-2.951074980488,,,2021-06-22,1.7668032399831832,,,7.487512919558329,1.0,1.991537355832433,2.0,unusual_volume_breakout,BTCUSDT,4.0,24.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,54.166666666666664
,,,,20,1.7184244541356906,both,,,,,,,,,-4.494668989886841,,,2021-06-22,0.8999780752579756,,,-1.4089080481121636,1.0,-0.9856695321108363,2.0,unusual_volume_breakout,ETHUSDT,4.0,27.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,40.74074074074074
,,,,20,13.813295528091963,both,,,,,,,,,-9.142891080461002,,,2021-06-22,0.47941883241097666,,,-7.20309176820406,1.0,-4.411371130380904,2.0,unusual_volume_breakout,SOLUSDT,4.0,24.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,29.166666666666668
,,,,20,-7.441681125891647,both,,,,,,,,,-9.00987300662096,,,2021-06-22,0.35980479302610446,,,-7.790994270580559,1.0,-6.255558125983225,2.0,unusual_volume_breakout,BNBUSDT,4.0,26.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,26.923076923076923
,,,,20,29.94128787070961,both,,,,,,,,,-9.020518817294398,,,2021-09-21,1.0080666837691816,,,-1.1499338932372485,1.0,-0.321507489807911,2.0,unusual_volume_breakout,BTCUSDT,4.0,28.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,42.857142857142854
,,,,20,39.27154728533604,both,,,,,,,,,-3.4651082400117827,,,2021-09-21,0.8300578305417476,,,-1.5413298844862728,1.0,-0.9160960935759307,2.0,unusual_volume_breakout,ETHUSDT,4.0,30.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,40.0
,,,,20,116.41677278189289,both,,,,,,,,,-3.6806876670341215,,,2021-09-21,1.9271794102349933,,,10.151236247314563,1.0,2.8485850265096357,2.0,unusual_volume_breakout,SOLUSDT,4.0,24.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,62.5
,,,,20,21.382161842882457,both,,,,,,,,,-4.480374435500945,,,2021-09-21,0.736113230704833,,,-2.560076278121327,1.0,-1.7814316841930335,2.0,unusual_volume_breakout,BNBUSDT,4.0,28.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,35.714285714285715
,,,,20,-11.154469996767924,both,,,,,,,,,-6.2775592509299205,,,2022-01-24,1.3673006058866464,,,3.6914387557590094,1.0,1.0300532395493076,2.0,unusual_volume_breakout,BTCUSDT,4.0,16.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,43.75
,,,,20,-28.821315362011045,both,,,,,,,,,-2.9799057282892227,,,2022-01-24,1.0248546137386627,,,0.3616228900300921,1.0,0.28585254904425433,2.0,unusual_volume_breakout,ETHUSDT,4.0,20.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,40.0
,,,,20,-49.94581027893446,both,,,,,,,,,-3.4192569754539437,,,2022-01-24,0.7746817693438189,,,-1.881405678745796,1.0,-1.1260318803082454,2.0,unusual_volume_breakout,SOLUSDT,4.0,20.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,40.0
,,,,20,-25.39869157106286,both,,,,,,,,,-3.762746179976384,,,2022-01-24,1.2123256083779237,,,0.6803720130603469,1.0,0.5397716723423323,2.0,unusual_volume_breakout,BNBUSDT,4.0,18.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,50.0
,,,,20,-19.487948982462715,both,,,,,,,,,-1.850089878793837,,,2022-06-18,1.693100939900623,,,3.8508333268131683,1.0,3.1132470769440665,2.0,unusual_volume_breakout,BTCUSDT,4.0,21.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,57.14285714285714
,,,,20,-6.606159797649163,both,,,,,,,,,-2.1884495485873345,,,2022-06-18,2.002475992016746,,,5.728459351332596,1.0,2.682872922478701,2.0,unusual_volume_breakout,ETHUSDT,4.0,22.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,59.09090909090909
,,,,20,-2.1915197713196632,both,,,,,,,,,-4.461290813416108,,,2022-06-18,0.9299521490099618,,,-0.8218990618701938,1.0,-0.5310889190417171,2.0,unusual_volume_breakout,SOLUSDT,4.0,22.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,40.909090909090914
,,,,20,-7.295052365474891,both,,,,,,,,,-3.934459227967546,,,2022-06-18,0.8223411088653771,,,-1.502199771343905,1.0,-1.4266608032497268,2.0,unusual_volume_breakout,BNBUSDT,4.0,25.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,40.0
,,,,20,-18.082774877269532,both,,,,,,,,,-2.460120895656237,,,2022-11-21,0.617392630378283,,,-1.424639921974158,1.0,-2.4958694328270155,2.0,unusual_volume_breakout,BTCUSDT,4.0,19.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,47.368421052631575
,,,,20,-20.789076272739337,both,,,,,,,,,-4.672932292593524,,,2022-11-21,0.542938381559203,,,-2.8851811959006155,1.0,-3.1312877263367263,2.0,unusual_volume_breakout,ETHUSDT,4.0,24.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,37.5
,,,,20,-59.65950920245399,both,,,,,,,,,-4.611029442017722,,,2022-11-21,1.0379588845208156,,,1.2359738829095004,1.0,0.5691043915572455,2.0,unusual_volume_breakout,SOLUSDT,4.0,20.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,45.0
,,,,20,-17.428452124755083,both,,,,,,,,,-3.2957736761381695,,,2022-11-21,0.5127255732840523,,,-2.590369999560964,1.0,-2.3606302144830473,2.0,unusual_volume_breakout,BNBUSDT,4.0,18.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,38.88888888888889
,,,,20,1.6666993534553132,both,,,,,,,,,-7.41410255216196,,,2024-08-05,0.7892801272012744,,,-2.407499174950921,1.0,-1.300328011993926,2.0,unusual_volume_breakout,BTCUSDT,4.0,18.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,38.88888888888889
,,,,20,-26.839599609374996,both,,,,,,,,,-4.047496453926602,,,2024-08-05,0.31174623229786286,,,-3.762404342416834,1.0,-6.027058949724127,2.0,unusual_volume_breakout,ETHUSDT,4.0,18.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,16.666666666666664
,,,,20,-9.671192758253461,both,,,,,,,,,-4.233215934463852,,,2024-08-05,0.7621948170119317,,,-2.5880819148259615,1.0,-1.9531329584998363,2.0,unusual_volume_breakout,SOLUSDT,4.0,26.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,34.61538461538461
,,,,20,2.236858910033022,both,,,,,,,,,-1.3785245177725391,,,2024-08-05,1.1030101046136045,,,0.41540257446926265,1.0,0.5387453113560131,2.0,unusual_volume_breakout,BNBUSDT,4.0,22.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,45.45454545454545
,,,,20,32.402115535406075,both,,,,,,,,,-7.335708320117618,,,2025-04-07,0.8488830017484664,,,-1.9002025918725123,1.0,-0.606305184016849,2.0,unusual_volume_breakout,BTCUSDT,4.0,20.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,50.0
,,,,20,35.996275703171435,both,,,,,,,,,-3.2787785465522856,,,2025-04-07,0.8516576470906593,,,-1.2956794299886534,1.0,-0.8347634758388924,2.0,unusual_volume_breakout,ETHUSDT,4.0,29.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,41.37931034482759
,,,,20,36.99177438307873,both,,,,,,,,,-2.9982515280555955,,,2025-04-07,0.9617943543566881,,,-0.3941400344696303,1.0,-0.2477950672507627,2.0,unusual_volume_breakout,SOLUSDT,4.0,29.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,44.827586206896555
,,,,20,11.091410559495657,both,,,,,,,,,-3.348126566633336,,,2025-04-07,0.4000092620691959,,,-3.0391806473822505,1.0,-5.9054189315138235,2.0,unusual_volume_breakout,BNBUSDT,4.0,24.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,29.166666666666668
,,,,20,-28.68010926031923,both,,,,,,,,,-11.323181720721387,,,2026-02-05,0.6363845980829211,,,-8.2801658112304,1.0,-3.4096815127925577,2.0,unusual_volume_breakout,BTCUSDT,4.0,22.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,36.36363636363637
,,,,20,-37.35643400843755,both,,,,,,,,,-3.5861161522572793,,,2026-02-05,0.783690337227286,,,-1.3150262070947065,1.0,-1.203267262227054,2.0,unusual_volume_breakout,ETHUSDT,4.0,22.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,45.45454545454545
,,,,20,-40.22878279334201,both,,,,,,,,,-3.206968906182428,,,2026-02-05,0.6585239778756036,,,-2.048012539653675,1.0,-2.012188010869444,2.0,unusual_volume_breakout,SOLUSDT,4.0,18.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,38.88888888888889
,,,,20,-33.07983983175963,both,,,,,,,,,-1.1972084687759788,,,2026-02-05,1.029819758491765,,,0.14545327544829342,1.0,0.19637272486943444,2.0,unusual_volume_breakout,BNBUSDT,4.0,22.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,45.45454545454545
,,,,40,778.3554461727241,both,,,,,,,,,-31.72738917279092,,,FULL,1.0192282232115704,,,-21.9188289837583,1.0,-0.34710657918871507,2.0,unusual_volume_breakout,BTCUSDT,4.0,639.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,46.635367762128325
,,,,40,1360.72038503338,both,,,,,,,,,-11.421085728561708,,,FULL,1.1118202955211751,,,22.044920585484533,1.0,0.46418558594718856,2.0,unusual_volume_breakout,ETHUSDT,4.0,763.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,46.92005242463958
,,,,40,2137.272025188617,both,,,,,,,,,-22.770155740757257,,,FULL,0.9721711330210084,,,-4.535121484044445,1.0,-0.087822213586015,2.0,unusual_volume_breakout,SOLUSDT,4.0,651.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,41.78187403993856
,,,,40,2327.773120983515,both,,,,,,,,,-25.726039438006985,,,FULL,0.9532849234505147,,,-9.108211182413564,1.0,-0.2371747888773006,2.0,unusual_volume_breakout,BNBUSDT,4.0,767.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,43.02477183833116
,,,,40,18.238849630817487,both,,,,,,,,,-2.763240142367507,,,2020-04-01,1.3915123447548152,,,2.9551856740604125,1.0,1.9834449112109889,2.0,unusual_volume_breakout,BTCUSDT,4.0,29.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,58.620689655172406
,,,,40,-2.8211462450592926,both,,,,,,,,,-3.0333210973843228,,,2020-04-01,1.2273999908638316,,,2.1648150712853096,1.0,1.133674944532928,2.0,unusual_volume_breakout,ETHUSDT,4.0,28.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,50.0
,,,,40,0,both,No data available for SOLUSDT TimeFrame.H1,,,,,,,,nan,,,2020-04-01,nan,,,nan,1.0,nan,2.0,unusual_volume_breakout,SOLUSDT,4.0,0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,nan
,,,,40,-6.705025833724751,both,,,,,,,,,-2.7573338877077136,,,2020-04-01,0.9439969354881305,,,-0.3087636932942259,1.0,-0.23115984230379805,2.0,unusual_volume_breakout,BNBUSDT,4.0,22.0,"[0, 1, 2, 3, 4, 5, 6]",,10,1.5,45.45454545454545
